year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2014,"Los Angeles County, CA","05000US06037","Higher Education & Administration","130406","Master's Degree","7",55
2015,"Los Angeles County, CA","05000US06037","Urban Education & Leadership","130410","Master's Degree","7",125
2013,"Los Angeles County, CA","05000US06037","Urban Education & Leadership","130410","Master's Degree","7",73
2014,"Los Angeles County, CA","05000US06037","Urban Education & Leadership","130410","Master's Degree","7",167
2015,"Los Angeles County, CA","05000US06037","Other Educational Administration & Supervision","130499","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","Educational & Instructional Technology","130501","Master's Degree","7",14
2013,"Los Angeles County, CA","05000US06037","Educational & Instructional Technology","130501","Master's Degree","7",20
2014,"Los Angeles County, CA","05000US06037","Educational & Instructional Technology","130501","Master's Degree","7",19
2015,"Los Angeles County, CA","05000US06037","Other Educational Assessment, Evaluation, & Research","130699","Master's Degree","7",1
2015,"Los Angeles County, CA","05000US06037","General Special Education & Teaching","131001","Master's Degree","7",258
2013,"Los Angeles County, CA","05000US06037","General Special Education & Teaching","131001","Master's Degree","7",257
2014,"Los Angeles County, CA","05000US06037","General Special Education & Teaching","131001","Master's Degree","7",241
2015,"Los Angeles County, CA","05000US06037","Education of Individuals with Hearing Impairments","131003","Master's Degree","7",14
2014,"Los Angeles County, CA","05000US06037","Education of Individuals with Hearing Impairments","131003","Master's Degree","7",8
2015,"Los Angeles County, CA","05000US06037","Education of Individuals with Specific Learning Disabilities","131011","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Education of Individuals with Specific Learning Disabilities","131011","Master's Degree","7",4
2015,"Los Angeles County, CA","05000US06037","School Counseling & Guidance Services","131101","Master's Degree","7",415
2013,"Los Angeles County, CA","05000US06037","School Counseling & Guidance Services","131101","Master's Degree","7",448
2014,"Los Angeles County, CA","05000US06037","School Counseling & Guidance Services","131101","Master's Degree","7",453
2015,"Los Angeles County, CA","05000US06037","College Student Counseling & Personal Services","131102","Master's Degree","7",21
2013,"Los Angeles County, CA","05000US06037","College Student Counseling & Personal Services","131102","Master's Degree","7",10
2014,"Los Angeles County, CA","05000US06037","College Student Counseling & Personal Services","131102","Master's Degree","7",17
2015,"Los Angeles County, CA","05000US06037","Elementary Education & Teaching","131202","Master's Degree","7",57
2013,"Los Angeles County, CA","05000US06037","Elementary Education & Teaching","131202","Master's Degree","7",52
2014,"Los Angeles County, CA","05000US06037","Elementary Education & Teaching","131202","Master's Degree","7",52
2015,"Los Angeles County, CA","05000US06037","Secondary Education & Teaching","131205","Master's Degree","7",48
2013,"Los Angeles County, CA","05000US06037","Secondary Education & Teaching","131205","Master's Degree","7",56
2014,"Los Angeles County, CA","05000US06037","Secondary Education & Teaching","131205","Master's Degree","7",44
2015,"Los Angeles County, CA","05000US06037","Teacher Education","131206","Master's Degree","7",63
2013,"Los Angeles County, CA","05000US06037","Teacher Education","131206","Master's Degree","7",40
2014,"Los Angeles County, CA","05000US06037","Teacher Education","131206","Master's Degree","7",41
2015,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Master's Degree","7",52
2013,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Master's Degree","7",42
2014,"Los Angeles County, CA","05000US06037","Early Childhood Education & Teaching","131210","Master's Degree","7",80
2015,"Los Angeles County, CA","05000US06037","Teacher Education & Professional Development","131299","Master's Degree","7",77
2013,"Los Angeles County, CA","05000US06037","Teacher Education & Professional Development","131299","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Teacher Education & Professional Development","131299","Master's Degree","7",95
2015,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Master's Degree","7",1
2013,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Master's Degree","7",6
2014,"Los Angeles County, CA","05000US06037","Technology & Industrial Arts Teacher Education","131309","Master's Degree","7",4
2015,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Master's Degree","7",3
2013,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Master's Degree","7",10
2014,"Los Angeles County, CA","05000US06037","Mathematics Teacher Education","131311","Master's Degree","7",6
2015,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Master's Degree","7",1
2013,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Master's Degree","7",13
2014,"Los Angeles County, CA","05000US06037","Music Teacher Education","131312","Master's Degree","7",14
2015,"Los Angeles County, CA","05000US06037","Reading Teacher Education","131315","Master's Degree","7",30
2013,"Los Angeles County, CA","05000US06037","Reading Teacher Education","131315","Master's Degree","7",64
2014,"Los Angeles County, CA","05000US06037","Reading Teacher Education","131315","Master's Degree","7",44
2015,"Los Angeles County, CA","05000US06037","General Science Teacher Education","131316","Master's Degree","7",5
2013,"Los Angeles County, CA","05000US06037","General Science Teacher Education","131316","Master's Degree","7",12
2014,"Los Angeles County, CA","05000US06037","General Science Teacher Education","131316","Master's Degree","7",10
2014,"Los Angeles County, CA","05000US06037","Trade & Industrial Teacher Education","131320","Master's Degree","7",1
2015,"Los Angeles County, CA","05000US06037","School Librarian & Library Media Specialist","131334","Master's Degree","7",7
2014,"Los Angeles County, CA","05000US06037","School Librarian & Library Media Specialist","131334","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","Other Teacher Education & Professional Development","131399","Master's Degree","7",293
2013,"Los Angeles County, CA","05000US06037","Other Teacher Education & Professional Development","131399","Master's Degree","7",559
2014,"Los Angeles County, CA","05000US06037","Other Teacher Education & Professional Development","131399","Master's Degree","7",428
2015,"Los Angeles County, CA","05000US06037","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",235
2013,"Los Angeles County, CA","05000US06037","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",204
2014,"Los Angeles County, CA","05000US06037","Teaching English as a Second or Foreign Language Instructor","131401","Master's Degree","7",226
2015,"Los Angeles County, CA","05000US06037","Other Education","139999","Master's Degree","7",100
2013,"Los Angeles County, CA","05000US06037","Other Education","139999","Master's Degree","7",95
2014,"Los Angeles County, CA","05000US06037","Other Education","139999","Master's Degree","7",121
2015,"Los Angeles County, CA","05000US06037","General Engineering","140101","Master's Degree","7",79
2013,"Los Angeles County, CA","05000US06037","General Engineering","140101","Master's Degree","7",100
2014,"Los Angeles County, CA","05000US06037","General Engineering","140101","Master's Degree","7",117
2015,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Master's Degree","7",128
2013,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Master's Degree","7",131
2014,"Los Angeles County, CA","05000US06037","Aerospace, Aeronautical, & Astronautical Engineering","140201","Master's Degree","7",146
2015,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",116
2013,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",111
2014,"Los Angeles County, CA","05000US06037","Bioengineering & Biomedical Engineering","140501","Master's Degree","7",119
2015,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Master's Degree","7",68
2013,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Master's Degree","7",70
2014,"Los Angeles County, CA","05000US06037","Chemical Engineering","140701","Master's Degree","7",58
2015,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Master's Degree","7",130
2013,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Master's Degree","7",154
2014,"Los Angeles County, CA","05000US06037","General Civil Engineering","140801","Master's Degree","7",212
2015,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Master's Degree","7",76
2013,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Master's Degree","7",125
2014,"Los Angeles County, CA","05000US06037","Structural Engineering","140803","Master's Degree","7",76
2015,"Los Angeles County, CA","05000US06037","Transportation & Highway Engineering","140804","Master's Degree","7",10
2013,"Los Angeles County, CA","05000US06037","Transportation & Highway Engineering","140804","Master's Degree","7",9
2014,"Los Angeles County, CA","05000US06037","Transportation & Highway Engineering","140804","Master's Degree","7",12
2015,"Los Angeles County, CA","05000US06037","Water Resources Engineering","140805","Master's Degree","7",2
2013,"Los Angeles County, CA","05000US06037","Water Resources Engineering","140805","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Water Resources Engineering","140805","Master's Degree","7",5
2015,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Master's Degree","7",12
2013,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Master's Degree","7",10
2014,"Los Angeles County, CA","05000US06037","General Computer Engineering","140901","Master's Degree","7",10
2015,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Master's Degree","7",6
2013,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Master's Degree","7",5
2014,"Los Angeles County, CA","05000US06037","Computer Software Engineering","140903","Master's Degree","7",3
2015,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Master's Degree","7",1019
2013,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Master's Degree","7",766
2014,"Los Angeles County, CA","05000US06037","Electrical & Electronics Engineering","141001","Master's Degree","7",852
2013,"Los Angeles County, CA","05000US06037","Telecommunications Engineering","141004","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Telecommunications Engineering","141004","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","Other Electrical, Electronics, & Communications Engineering","141099","Master's Degree","7",6
2014,"Los Angeles County, CA","05000US06037","Other Electrical, Electronics, & Communications Engineering","141099","Master's Degree","7",3
2013,"Los Angeles County, CA","05000US06037","Engineering Mechanics","141101","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Engineering Mechanics","141101","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Master's Degree","7",6
2013,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Master's Degree","7",5
2014,"Los Angeles County, CA","05000US06037","Engineering Physics & Applied Physics","141201","Master's Degree","7",6
2015,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Master's Degree","7",27
2013,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Master's Degree","7",38
2014,"Los Angeles County, CA","05000US06037","Environmental Health Engineering","141401","Master's Degree","7",39
2015,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Master's Degree","7",79
2013,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Master's Degree","7",51
2014,"Los Angeles County, CA","05000US06037","Materials Engineering","141801","Master's Degree","7",44
2015,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Master's Degree","7",338
2013,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Master's Degree","7",277
2014,"Los Angeles County, CA","05000US06037","Mechanical Engineering","141901","Master's Degree","7",300
2015,"Los Angeles County, CA","05000US06037","Petroleum Engineering","142501","Master's Degree","7",87
2013,"Los Angeles County, CA","05000US06037","Petroleum Engineering","142501","Master's Degree","7",47
2014,"Los Angeles County, CA","05000US06037","Petroleum Engineering","142501","Master's Degree","7",66
2015,"Los Angeles County, CA","05000US06037","Systems Engineering","142701","Master's Degree","7",66
2013,"Los Angeles County, CA","05000US06037","Systems Engineering","142701","Master's Degree","7",65
2014,"Los Angeles County, CA","05000US06037","Systems Engineering","142701","Master's Degree","7",53
2015,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Master's Degree","7",65
2013,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Master's Degree","7",69
2014,"Los Angeles County, CA","05000US06037","Industrial Engineering","143501","Master's Degree","7",45
2015,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Master's Degree","7",22
2013,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Master's Degree","7",19
2014,"Los Angeles County, CA","05000US06037","Manufacturing Engineering","143601","Master's Degree","7",25
2015,"Los Angeles County, CA","05000US06037","Operations Research","143701","Master's Degree","7",7
2013,"Los Angeles County, CA","05000US06037","Operations Research","143701","Master's Degree","7",6
2014,"Los Angeles County, CA","05000US06037","Operations Research","143701","Master's Degree","7",6
2015,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Master's Degree","7",165
2013,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Master's Degree","7",148
2014,"Los Angeles County, CA","05000US06037","Other Engineering","149999","Master's Degree","7",178
2015,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Master's Degree","7",33
2013,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Master's Degree","7",24
2014,"Los Angeles County, CA","05000US06037","Quality Control Technology","150702","Master's Degree","7",36
2015,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Master's Degree","7",85
2013,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Master's Degree","7",95
2014,"Los Angeles County, CA","05000US06037","Engineering & Industrial Management","151501","Master's Degree","7",74
2015,"Los Angeles County, CA","05000US06037","Other Engineering-Related Fields","151599","Master's Degree","7",12
2015,"Los Angeles County, CA","05000US06037","Linguistics","160102","Master's Degree","7",40
2013,"Los Angeles County, CA","05000US06037","Linguistics","160102","Master's Degree","7",38
2014,"Los Angeles County, CA","05000US06037","Linguistics","160102","Master's Degree","7",51
2015,"Los Angeles County, CA","05000US06037","Language Interpretation & Translation","160103","Master's Degree","7",3
2013,"Los Angeles County, CA","05000US06037","Language Interpretation & Translation","160103","Master's Degree","7",3
2014,"Los Angeles County, CA","05000US06037","Language Interpretation & Translation","160103","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Master's Degree","7",9
2013,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Master's Degree","7",3
2014,"Los Angeles County, CA","05000US06037","Comparative Literature","160104","Master's Degree","7",5
2015,"Los Angeles County, CA","05000US06037","Applied Linguistics","160105","Master's Degree","7",2
2013,"Los Angeles County, CA","05000US06037","Applied Linguistics","160105","Master's Degree","7",3
2014,"Los Angeles County, CA","05000US06037","Applied Linguistics","160105","Master's Degree","7",3
2015,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",5
2013,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","General East Asian Languages, Literatures, & Linguistics","160300","Master's Degree","7",1
2015,"Los Angeles County, CA","05000US06037","Other East Asian Languages, Literatures, & Linguistics","160399","Master's Degree","7",2
2013,"Los Angeles County, CA","05000US06037","Other East Asian Languages, Literatures, & Linguistics","160399","Master's Degree","7",2
2014,"Los Angeles County, CA","05000US06037","Other East Asian Languages, Literatures, & Linguistics","160399","Master's Degree","7",3
2015,"Los Angeles County, CA","05000US06037","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",2
2013,"Los Angeles County, CA","05000US06037","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",5
2014,"Los Angeles County, CA","05000US06037","General Slavic Languages, Literatures, & Linguistics","160400","Master's Degree","7",2
2015,"Los Angeles County, CA","05000US06037","General Germanic Languages, Literatures, & Linguistics","160500","Master's Degree","7",1
2013,"Los Angeles County, CA","05000US06037","General Germanic Languages, Literatures, & Linguistics","160500","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","General Germanic Languages, Literatures, & Linguistics","160500","Master's Degree","7",1
2015,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Master's Degree","7",8
2013,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Master's Degree","7",6
2014,"Los Angeles County, CA","05000US06037","German Language & Literature","160501","Master's Degree","7",6
2013,"Los Angeles County, CA","05000US06037","Scandanavian Languages, Literatures, & Linguistics","160502","Master's Degree","7",1
2014,"Los Angeles County, CA","05000US06037","Scandanavian Languages, Literatures, & Linguistics","160502","Master's Degree","7",1
